SF_ID,OTHER_ID,SF_NAME,SF_TYPE_CD,SF_TYPE,SF_STATUS_CD,SF_STATUS,SF_PRIORITY_CD,SF_PRIORITY,SF_PROBLEM_CODE,SF_PROBLEM_CODE_DESCRIPTION,HEIGHT_FT,VOLUME_CY,FLOW_GPM,KEYWORDS,SHAPEAREA,SHAPELEN,OBJECTID
814656,1672-05,1672-05,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,30,32000,,,7225.077881145,360.540352647925,11015931
814657,1672-06,1672-06,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,30,32000,,,6027.47002727,347.992260618999,11015932
814658,1672-07,1672-07,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,30,64000,,,16679.825896925,751.483932738932,11015933
814659,1672-08,1672-08,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,25,26000,,,7609.60642932,404.301319504558,11015934
814660,1672-09,1672-09,ACSM,Coal Surface Mine,COM,Reclamation Complete,UNDET,Priority has not been determined,20,20 Dry Strip Mine,0,0,,,39516.58434422,1018.30185953121,11015935
814661,1672-10,1672-10,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,30,469000,,DH,120418.967108045,4230.95816128768,11015936
814662,1672-11,1672-11,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,30,64000,,,19527.654730555,727.057052491445,11015937
814663,1672-12,1672-12,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,0,0,,,151153.606641925,2177.42084846982,11015938
814664,1672-13,1672-13,SPOIL,Spoil Area,ABAND,Abandoned,UNDET,Priority has not been determined,22,22 Spoil Pile,40,42000,,,16474.035790905,472.745601027137,11015939
814665,1672-14,1672-14,SPOIL,Spoil Area,ABAND,Abandoned,UNDET,Priority has not been determined,22,22 Spoil Pile,40,42000,,,15532.01056795,465.224743509847,11015940
814666,1672-15,1672-15,SPOIL,Spoil Area,ABAND,Abandoned,UNDET,Priority has not been determined,22,22 Spoil Pile,20,128000,,,89744.717086675,1387.90172480242,11015941
814667,1672-16,1672-16,SPOIL,Spoil Area,ABAND,Abandoned,UNDET,Priority has not been determined,22,22 Spoil Pile,25,295000,,,81515.504714345,3889.04508176794,11015942
814668,1672-17,1672-17,SPOIL,Spoil Area,ABAND,Abandoned,UNDET,Priority has not been determined,22,22 Spoil Pile,20,53000,,,28629.33794127,927.999647166701,11015943
814669,1672-18,1672-18,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,21,21 Flooded Strip Mine,30,0,,,10191.51718438,376.857520210428,11015944
814672,1673-01,1673-01,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,21,21 Flooded Strip Mine,15,24000,,,19482.651964615,542.611339298626,11015945
814673,1673-02,1673-02,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,21,21 Flooded Strip Mine,25,26000,,,3844.17340499,294.488751659817,11015946
814674,1673-03,1673-03,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,21,21 Flooded Strip Mine,30,32000,,,18026.764007345,831.748714497948,11015947
814675,1673-04,1673-04,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,30,32000,,,5427.649901455,344.923139565701,11015948
814676,1673-05,1673-05,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,30,32000,,,5979.265348005,344.731477807773,11015949
814677,1673-06,1673-06,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,30,48000,,,9663.8046097,622.992861084415,11015950
814678,1673-07,1673-07,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,20,10000,,,10741.621790765,581.182412914299,11015951
814679,1673-08,1673-08,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,25,107000,,DH,33412.980356525,1694.37920194214,11015952
814680,1673-09,1673-09,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,45,531000,,DH,94427.280891575,3802.80906750575,11015953
814681,1673-10,1673-10,SPOIL,Spoil Area,ABAND,Abandoned,UNDET,Priority has not been determined,22,22 Spoil Pile,20,32000,,,16902.01469873,951.960191451094,11015954
814682,1673-11,1673-11,SPOIL,Spoil Area,ABAND,Abandoned,UNDET,Priority has not been determined,22,22 Spoil Pile,30,64000,,,23443.661797815,1093.67113273396,11015955
814683,1673-12,1673-12,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,15,16000,,,7856.52729825,333.268764689036,11015956
814692,1677-01,1677-01,SUB,Subsidence Area,ABAND,Abandoned,UNDET,Priority has not been determined,08,08 Subsidence Prone Area,0,0,,,14540.922821415,522.250398117273,11015957
814693,1678-01,1678-01,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,20,22000,,DH,7490.32282053,507.421026049064,11015958
814694,1678-02,1678-02,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,50,81000,,DH,22982.726303145,939.78700464774,11015959
814695,1678-03,1678-03,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,25,40000,,,11156.218465415,537.436303272247,11015960
814696,1678-04,1678-04,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,60,81000,,DH,33981.103157815,1293.20142063028,11015961
814697,1678-05,1678-05,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,20,20 Dry Strip Mine,15,55000,,DH,13355.11907367,663.67974610861,11015962
814698,1678-06,1678-06,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,20,20 Dry Strip Mine,35,9000,,DH,2716.6602051,275.856418663344,11015963
814699,1678-07,1678-07,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,20,20 Dry Strip Mine,35,8000,,DH,2397.384350175,212.362106970706,11015964
814700,1678-08,1678-08,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,50,200000,,DH,65319.40528188,2507.27868028363,11015965
814701,1678-09,1678-09,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,20,11000,,,6385.46316525,424.227490982658,11015966
814702,1678-10,1678-10,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,20,70000,,DH,34266.86858853,1329.88123124543,11015967
814703,1678-11,1678-11,ACSM,Coal Surface Mine,COM,Reclamation Complete,UNDET,Priority has not been determined,20,20 Dry Strip Mine,20,140000,,,61111.18722871,1938.98527066401,11015968
814704,1678-12,1678-12,ACSM,Coal Surface Mine,COM,Reclamation Complete,UNDET,Priority has not been determined,20,20 Dry Strip Mine,35,140000,,,41432.081562035,984.329229430534,11015969
814705,1678-13,1678-13,ACSM,Coal Surface Mine,COM,Reclamation Complete,UNDET,Priority has not been determined,20,20 Dry Strip Mine,15,60000,,,43482.57104814,1367.94279388735,11015970
814706,1678-14,1678-14,ACSM,Coal Surface Mine,COM,Reclamation Complete,UNDET,Priority has not been determined,20,20 Dry Strip Mine,15,9000,,,2986.354621855,261.614474783876,11015971
814707,1678-15,1678-15,ACSM,Coal Surface Mine,COM,Reclamation Complete,UNDET,Priority has not been determined,20,20 Dry Strip Mine,15,9000,,,3474.697812655,246.321355701518,11015972
814708,1678-16,1678-16,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,40,13000,,DH,6164.26693254,284.715065061666,11015973
814709,1678-17,1678-17,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,30,23000,,SA,16866.83894094,528.059771310252,11015974
814711,1678-19,1678-19,ACSM,Coal Surface Mine,ABAND,Abandoned,1,Extreme Health or Safety Impact,20,20 Dry Strip Mine,55,65000,,DH,29529.897214375,809.46031785022,11015975
814723,1679-01,1679-01,SUB,Subsidence Area,ABAND,Abandoned,UNDET,Priority has not been determined,08,08 Subsidence Prone Area,0,0,,,13575.81135762,425.113990049724,11015976
814724,1680-01,1680-01,SUB,Subsidence Area,ABAND,Abandoned,UNDET,Priority has not been determined,08,08 Subsidence Prone Area,0,0,,,16909.873772845,479.992368890993,11015977
814726,1684-02,1684-02,SUB,Subsidence Area,COM,Reclamation Complete,2,Health or Safety Impact,08,08 Subsidence Prone Area,0,0,,S,10996.713773755,395.524857924241,11015978
814727,1684-03,1684-03,SUB,Subsidence Area,ABAND,Abandoned,2,Health or Safety Impact,08,08 Subsidence Prone Area,0,0,,S,8617.448887995,335.677620311266,11015979
814728,1685-01,1685-01,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,50,1100000,,DH,146955.486180075,4323.78265821864,11015980
814729,1685-02,1685-02,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,138,5300000,,DH,492003.297115085,6835.12893426217,11015981
814730,1685-03,1685-03,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,35,43000,,,16491.711760615,520.441282531785,11015982
814731,1685-04,1685-04,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,40,80000,,,17277.436702705,504.398549120759,11015983
814732,1685-05,1685-05,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,30,67000,,DH,37376.62016127,1245.86148654918,11015984
814733,1685-06,1685-06,SPOIL,Spoil Area,ABAND,Abandoned,UNDET,Priority has not been determined,22,22 Spoil Pile,25,690000,,,721150.21905229,9415.42364055267,11015985
814734,1685-07,1685-07,SPOIL,Spoil Area,ABAND,Abandoned,UNDET,Priority has not been determined,22,22 Spoil Pile,35,5300000,,,1648799.74301704,10985.3280291477,11015986
814735,1685-08,1685-08,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,200,1000000,,DPE,254574.630008765,2341.80563420837,11015987
814736,1685-09,1685-09,SPOIL,Spoil Area,ABAND,Abandoned,UNDET,Priority has not been determined,22,22 Spoil Pile,30,65000,,,26485.721247545,718.536876834789,11015988
814737,1685-10,1685-10,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,110,1900,,DH,233852.446507525,2685.62271483476,11015989
814738,1685-11,1685-11,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,30,170000,,,49308.58673793,1343.76516575191,11015990
814739,1685-12,1685-12,SPOIL,Spoil Area,ABAND,Abandoned,UNDET,Priority has not been determined,22,22 Spoil Pile,12,60000,,,267516.958408145,4861.32649382826,11015991
814742,1686-01,1686-01,ACSM,Coal Surface Mine,ABAND,Abandoned,1,Extreme Health or Safety Impact,20,20 Dry Strip Mine,50,18750,,DH,38304.213202415,934.259708573702,11015992
814745,1687-03,1687-03,SPOIL,Spoil Area,ABAND,Abandoned,UNDET,Priority has not been determined,22,22 Spoil Pile,40,350000,,,78996.951328635,1603.3111158708,11015993
814746,1687-04,1687-04,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,15,8100,,,7434.784704225,333.379325050564,11015994
814747,1687-05,1687-05,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,30,33000,,,13091.173457535,530.097148848773,11015995
814748,1687-06,1687-06,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,50,400000,,,115567.990288815,1882.93248886584,11015996
814749,1688-01,1688-01,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,110,1600000,,DH,282351.16088102,4828.44567691212,11015997
814750,1688-02,1688-02,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,30,150000,,,45299.85163278,1337.08207615076,11015998
814751,1688-03,1688-03,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,30,65000,,,14953.434064995,623.411914007475,11015999
814752,1688-04,1688-04,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,40,110000,,,18999.20816155,758.519261633884,11016000
814753,1688-05,1688-05,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,35,70000,,,24791.03052642,811.469150733356,11016001
814754,1688-06,1688-06,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,85,1700000,,DH,316449.18627807,4262.58131464097,11016002
814755,1688-07,1688-07,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,25,230000,,,128200.573896515,4014.28721831921,11016003
814756,1688-08,1688-08,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,30,140000,,"HWB, DH",87785.00434526,3202.09776571446,11016004
814757,1688-09,1688-09,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,35,300000,,DH,40499.53985034,969.005303289027,11016005
814758,1688-10,1688-10,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,20,100000,,,72434.844362945,1408.38697310829,11016006
814759,1688-11,1688-11,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,25,33000,,,19012.32241625,560.970973423186,11016007
814760,1688-12,1688-12,SPOIL,Spoil Area,ABAND,Abandoned,UNDET,Priority has not been determined,22,22 Spoil Pile,45,2400000,,,679371.752685265,5549.1820691491,11016008
814761,1688-13,1688-13,SPOIL,Spoil Area,ABAND,Abandoned,UNDET,Priority has not been determined,22,22 Spoil Pile,45,188000,,,48860.15892414,1081.00248443526,11016009
814762,1688-14,1688-14,SPOIL,Spoil Area,ABAND,Abandoned,UNDET,Priority has not been determined,22,22 Spoil Pile,50,140000,,,28863.656074065,879.154661454599,11016010
814763,1688-15,1688-15,SPOIL,Spoil Area,ABAND,Abandoned,UNDET,Priority has not been determined,22,22 Spoil Pile,35,215000,,,74802.41812556,1363.73432919523,11016011
814764,1688-16,1688-16,SPOIL,Spoil Area,ABAND,Abandoned,UNDET,Priority has not been determined,22,22 Spoil Pile,35,240000,,,86450.051607615,1588.37653314061,11016012
814765,1688-17,1688-17,SPOIL,Spoil Area,ABAND,Abandoned,UNDET,Priority has not been determined,22,22 Spoil Pile,10,320000,,,1328907.84599229,15995.590832902,11016013
814766,1688-18,1688-18,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,,,,PI,53925.386497605,1266.84860404998,11016014
814770,1688-22,1688-22,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,30,210000,,,83272.924461375,2017.80980436645,11016015
814771,1688-23,1688-23,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,25,60000,,,37094.91703503,1098.3344757015,11016016
814772,1688-24,1688-24,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,40,130000,,,47611.64725831,1435.20351823262,11016017
814780,1692-04,1692-04,SUB,Subsidence Area,ABAND,Abandoned,2,Health or Safety Impact,08,08 Subsidence Prone Area,5,0,,S,5081.486949665,284.675002284494,11016018
814795,1703-01,1703-01,SUB,Subsidence Area,ABAND,Abandoned,2,Health or Safety Impact,08,08 Subsidence Prone Area,0,0,,S,404323.708089545,2533.62397424574,11016019
814798,1705-01,1705-01,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,60,387200,,,94455.64570113,1313.24356118629,11016020
814800,1709-01,1709-01,SUB,Subsidence Area,ABAND,Abandoned,3,Environmental Impact,08,08 Subsidence Prone Area,6,0,,,9292.52246213,486.069597201882,11016021
814801,1710-01,1710-01,ACDM,Coal Deep Mine,ABAND,Abandoned,2,Health or Safety Impact,50,50 Underground Mine Fire,0,1100000,,UMF,432622.13850384,3143.07903436316,11016022
814804,1710-04,1710-04,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,25,30000,,"SA, H",44924.681536295,1116.56859614758,11016023
814806,1711-01,1711-01,SUB,Subsidence Area,ABAND,Abandoned,2,Health or Safety Impact,08,08 Subsidence Prone Area,0,0,,S,7320.23331472,307.593399455259,11016024
814811,1712-05,1712-05,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,21,21 Flooded Strip Mine,10,0,,DH,3965.909832155,283.712353242154,11016025
814812,1713-01,1713-01,SUB,Subsidence Area,ABAND,Abandoned,3,Environmental Impact,08,08 Subsidence Prone Area,0,0,,,16277.25790395,459.501670690302,11016026
814814,1714-02,1714-02,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,21,21 Flooded Strip Mine,20,0,,DH,24366.069147805,608.358368046983,11016027
814816,1715-01,1715-01,SUB,Subsidence Area,ABAND,Abandoned,3,Environmental Impact,08,08 Subsidence Prone Area,0,0,,,9722.405672735,354.521124486086,11016028
814823,1719-02,1719-02,SUB,Subsidence Area,ABAND,Abandoned,3,Environmental Impact,53,53 Suspected Subsidence Prone Area,,,,S,27641.11487266,637.494895449958,11016029
814824,1720-01,1720-01,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,20,43000,,,34073.02157576,897.137746994505,11016030
814825,1720-02,1720-02,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,40,107500,,,35256.10234017,1363.44088726319,11016031
814826,1720-03,1720-03,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,40,258100,,,72658.308288925,2623.37756093618,11016032
814827,1720-04,1720-04,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,30,6405000,,,41187.656619215,1310.47855170203,11016033
814828,1720-05,1720-05,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,30,193600,,,72400.287615035,2200.33399387889,11016034
814829,1720-06,1720-06,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,25,174700,,,96982.735375565,2119.07181618742,11016035
814831,1721-01,1721-01,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,30,0,,,93240.043965625,2607.54936236097,11016036
814840,1722-01,1722-01,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,30,110000,,,43538.642172155,1636.61335046062,11016037
814841,1722-02,1722-02,ACSM,Coal Surface Mine,COM,Reclamation Complete,3,Environmental Impact,20,20 Dry Strip Mine,40,170000,,H,49861.474466365,1575.78221153069,11016038
814849,1723-01,1723-01,ACDM,Coal Deep Mine,ABAND,Abandoned,1,Extreme Health or Safety Impact,50,50 Underground Mine Fire,0,0,,UMF,355196.640824475,3848.80474056986,11016039
814850,1723-02,1723-02,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,30,597,,,217572.45222743,7677.54922478242,11016040
814853,1724-02,1724-02,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,30,4894,,,13622.240034655,713.758777217463,11016041
814856,1724-05,1724-05,RFSPL,Refuse Pile,ABAND,Abandoned,3,Environmental Impact,41,41 Refuse Pile,30,11299,,,51438.26610578,1132.23662178678,11016042
814857,1724-06,1724-06,RFSPL,Refuse Pile,ABAND,Abandoned,3,Environmental Impact,41,41 Refuse Pile,20,43,,,18541.231511585,727.730628081521,11016043
814860,1726-01,1726-01,ACDM,Coal Deep Mine,ABAND,Abandoned,2,Health or Safety Impact,50,50 Underground Mine Fire,0,0,,UMF,145460.58084273,1785.54314659127,11016044
814861,1726-02,1726-02,SUB,Subsidence Area,ABAND,Abandoned,3,Environmental Impact,08,08 Subsidence Prone Area,0,0,,,33784.03765291,1102.32636710815,11016045
814864,1728-01,1728-01,SUB,Subsidence Area,ABAND,Abandoned,3,Environmental Impact,08,08 Subsidence Prone Area,0,0,,,18715.62872459,1082.60313703355,11016046
814867,1730-01,1730-01,SUB,Subsidence Area,ABAND,Abandoned,2,Health or Safety Impact,08,08 Subsidence Prone Area,0,0,,S,651348.02224571,3095.1860051748,11016047
814869,1733-01,1733-01,SUB,Subsidence Area,ABAND,Abandoned,3,Environmental Impact,08,08 Subsidence Prone Area,7,3,,,4235.533293545,237.574056930042,11016048
814871,1734-02,1734-02,EPO,Entry Point/Opening,ABAND,Abandoned,2,Health or Safety Impact,33,33 Crop Fall or Subsidence Opening,0,0,,S,318876.318779975,2596.44461681684,11016049
814876,1735-05,1735-05,SUB,Subsidence Area,ABAND,Abandoned,2,Health or Safety Impact,08,08 Subsidence Prone Area,0,0,,"VO, S",235689.30346853,2005.43120788148,11016050
814877,1735-06,1735-06,SUB,Subsidence Area,ABAND,Abandoned,2,Health or Safety Impact,53,53 Suspected Subsidence Prone Area,0,0,,"VO, S",334055.3652401,2636.78083932463,11016051
814879,1735-08,1735-08,RFSPL,Refuse Pile,COM,Reclamation Complete,3,Environmental Impact,41,41 Refuse Pile,34,0,,GO,12422.203524065,428.057131191174,11016052
814881,1735-10,1735-10,SUB,Subsidence Area,ABAND,Abandoned,2,Health or Safety Impact,08,08 Subsidence Prone Area,0,0,,"VO, S",242700.81040216,2071.15719774894,11016053
814882,1736-01,1736-01,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,30,177400,,,67169.001132155,1478.45543436752,11016054
814883,1736-02,1736-02,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,21,21 Flooded Strip Mine,20,0,,,19479.323674655,821.00169011859,11016055
